journal,title,author,year,volume,issue,doi,abstract,abstract_clean,abstract_tokens
Records Management Journal,The status of records management in Malawian private universities: the empirical case of University of Livingstonia,Simwaka K.,2023,33.0,2-3,10.1108/RMJ-07-2022-0021,"Purpose: This study aims to investigate records management practices in Malawian private universities with a focus on University of Livingstonia. Design/methodology/approach: The study used embedded case study design using a mixed methods approach. A survey questionnaire, semi-structured interview guide and a document review were used to collect data from University of Livingstonia staff. Findings: The study found that University of Livingstonia created records such as minutes, grades, mails, theses, policy documents and reports. Some of the challenges related to records management at the institution were uncoordinated records management practices due to, among others, lack of records management policy, retention and disposal schedules among others. It further reported a number of factors frustrating the success of records management practices at UNILIA such as lack of management support, poor funding and lack of information communication technology infrastructure. Nevertheless, the study acknowledged the role of records management at University of Livingstonia. Originality/value: Previous studies on records management in Malawi focused on public sector. However, this is a novel study undertaken in the private higher education. Therefore, it forms a basis for conceptualising records management phenomena in the private higher education in Malawi.",purpose this study aims to investigate records management practices in malawian private universities with a focus on university of livingstonia design methodology approach the study used embedded case study design using a mixed methods approach a survey questionnaire semi-structured interview guide and a document review were used to collect data from university of livingstonia staff findings the study found that university of livingstonia created records such as minutes grades mails theses policy documents and reports some of the challenges related to records management at the institution were uncoordinated records management practices due to among others lack of records management policy retention and disposal schedules among others it further reported a number of factors frustrating the success of records management practices at unilia such as lack of management support poor funding and lack of information communication technology infrastructure nevertheless the study acknowledged the role of records management at university of livingstonia originality value previous studies on records management in malawi focused on public sector however this is a novel study undertaken in the private higher education therefore it forms a basis for conceptualising records management phenomena in the private higher education in malawi,purpose study aim investigate record management practice malawian private university focus university livingstonia design methodology approach study use embed case study design use mixed method approach survey questionnaire semi structured interview guide document review use collect datum university livingstonia staff finding study find university livingstonia create record such minute grade mail theses policy document report challenge relate record management institution uncoordinate record management practice other lack record management policy retention disposal schedule other report number factor frustrate success record management practice unilia such lack management support poor funding lack information communication technology infrastructure study acknowledge role record management university livingstonia originality value previous study record management malawi focus public sector novel study undertake private high education form basis conceptualise record management phenomena private high education malawi
Records Management Journal,Records in social media: a new (old) understanding of records management,Oladejo B.K.,2023,33.0,2-3,10.1108/RMJ-03-2023-0019,"Purpose: Social media posts have been an integral part of our society’s communication and serve purposes from the personal to the national, from the mundane to the silly to the momentous. This study aims to examine social media posts as records, discussing how social media technology serves, perhaps unexpectedly, to reinforce traditional archival understandings of issues such as provenance, custody, access, disposition and preservation. Design/methodology/approach: This study follows a four-step methodology. First, this study analyzes literature for a matching definition of the social media record. In the second step, we appraise three social media postings previously curated and cited in news articles by journalists to determine their characteristics – Are these social media posts “records?” Third, this study evaluates the sample records against two dominant theoretical record models, the life cycle and the continuum and attempt to apply the model specifications to the data samples. Finally, this study proposes appropriate records management solutions to address governance issues from the study findings in the conclusion section. Findings: This study shows that, even by the most traditional of definitions, social media posts are records. The paper also demonstrates that platform mediation transforms simple narrative documents into records whose provenance, custody and control are dictated by platform logics and governance, outside of the control of their creators. Through appraisal of a small sample of “important” social media posts, this study illustrates that, rather than obsolete, traditional records management concepts and approaches are necessary to ensuring the ongoing accessibility, usability and evidentiary character of social media posts in the broader “platformized” context. Research limitations/implications: This is exploratory, theoretical work. In future works, this study plans to expand and validate aspects of this study. Originality/value: This paper tests existing theoretical frameworks, namely, the Records Life cycle and the Records Continuum for applicability to the social media record. The paper also offers a view of the potential for traditional archival and records management concepts in service of a just and inclusive recordkeeping, because such concepts allow us to demonstrate the centralized, elite-serving, bureaucratic structures which underpin social media records are obscured by the seemingly decentralized, participatory nature of social media.",purpose social media posts have been an integral part of our society s communication and serve purposes from the personal to the national from the mundane to the silly to the momentous this study aims to examine social media posts as records discussing how social media technology serves perhaps unexpectedly to reinforce traditional archival understandings of issues such as provenance custody access disposition and preservation design methodology approach this study follows a four-step methodology first this study analyzes literature for a matching definition of the social media record in the second step we appraise three social media postings previously curated and cited in news articles by journalists to determine their characteristics are these social media posts records third this study evaluates the sample records against two dominant theoretical record models the life cycle and the continuum and attempt to apply the model specifications to the data samples finally this study proposes appropriate records management solutions to address governance issues from the study findings in the conclusion section findings this study shows that even by the most traditional of definitions social media posts are records the paper also demonstrates that platform mediation transforms simple narrative documents into records whose provenance custody and control are dictated by platform logics and governance outside of the control of their creators through appraisal of a small sample of important social media posts this study illustrates that rather than obsolete traditional records management concepts and approaches are necessary to ensuring the ongoing accessibility usability and evidentiary character of social media posts in the broader platformized context research limitations implications this is exploratory theoretical work in future works this study plans to expand and validate aspects of this study originality value this paper tests existing theoretical frameworks namely the records life cycle and the records continuum for applicability to the social media record the paper also offers a view of the potential for traditional archival and records management concepts in service of a just and inclusive recordkeeping because such concepts allow us to demonstrate the centralized elite-serving bureaucratic structures which underpin social media records are obscured by the seemingly decentralized participatory nature of social media,purpose social medium post integral part society communication serve purpose personal national mundane silly momentous study aim examine social medium post record discuss social medium technology serve reinforce traditional archival understanding issue such provenance custody access disposition preservation design methodology approach study follow step methodology study analyze literature match definition social medium record second step appraise social medium posting curate cite news article journalist determine characteristic social medium post record study evaluate sample record dominant theoretical record model life cycle continuum attempt apply model specification data sample study propose appropriate record management solution address governance issue study finding conclusion section finding study show traditional definition social medium post record paper demonstrate platform mediation transform simple narrative document record provenance custody control dictate platform logic governance control creator appraisal small sample important social medium post study illustrate obsolete traditional record management concept approach necessary ensure ongoing accessibility usability evidentiary character social medium post platformize context research limitation implication exploratory theoretical work future work study plan expand validate aspect study originality value paper test exist theoretical framework record life cycle record continuum applicability social medium record paper offer view potential traditional archival record management concept service just inclusive recordkeeping such concept allow demonstrate centralized elite serve bureaucratic structure underpin social medium record obscure decentralize participatory nature social medium
Records Management Journal,Examining the ethical dilemmas of political impartiality in records administration: a phronetic approach,Adetayo A.J.,2023,33.0,2-3,10.1108/RMJ-02-2023-0008,"Purpose: This paper aims to explore the ethical dilemmas faced by records administrators concerning political impartiality by examining the case of the National Archives and Records Administration (NARA) in the USA, which has faced reputational challenges due to perceived political bias. Design/methodology/approach: This paper proposes a phronetic approach to resolve the ethical dilemmas associated with political impartiality in records administration. This approach emphasizes practical wisdom and ethical decision-making, offering a unique and effective way to address the challenges faced by presidential record archivists. Findings: The proposed phronetic approach provides a means to resolve the ethical challenges posed by political impartiality in records administration, with a particular focus on NARA. By taking a transparent and impartial approach, agencies can minimize criticism and ensure their continued ability to equitably serve the public. Practical implications: The phronetic approach offers a framework for addressing ethical dilemmas related to political impartiality in records administration, with potential implications for other independent agencies facing similar challenges. Originality/value: This paper offers a unique perspective on the ethical dilemmas of political impartiality in records administration and proposes a practical and effective approach to resolving these challenges. It contributes to the broader discussion on the intersection of ethics and public administration.",purpose this paper aims to explore the ethical dilemmas faced by records administrators concerning political impartiality by examining the case of the national archives and records administration nara in the usa which has faced reputational challenges due to perceived political bias design methodology approach this paper proposes a phronetic approach to resolve the ethical dilemmas associated with political impartiality in records administration this approach emphasizes practical wisdom and ethical decision-making offering a unique and effective way to address the challenges faced by presidential record archivists findings the proposed phronetic approach provides a means to resolve the ethical challenges posed by political impartiality in records administration with a particular focus on nara by taking a transparent and impartial approach agencies can minimize criticism and ensure their continued ability to equitably serve the public practical implications the phronetic approach offers a framework for addressing ethical dilemmas related to political impartiality in records administration with potential implications for other independent agencies facing similar challenges originality value this paper offers a unique perspective on the ethical dilemmas of political impartiality in records administration and proposes a practical and effective approach to resolving these challenges it contributes to the broader discussion on the intersection of ethics and public administration,purpose paper aim explore ethical dilemma face record administrator concern political impartiality examine case national archive records administration nara usa face reputational challenge perceive political bias design methodology approach paper propose phronetic approach resolve ethical dilemma associate political impartiality records administration approach emphasize practical wisdom ethical decision making offer unique effective way address challenge face presidential record archivist finding propose phronetic approach provide means resolve ethical challenge pose political impartiality records administration particular focus nara take transparent impartial approach agency minimize criticism ensure continue ability serve public practical implication phronetic approach offer framework address ethical dilemma relate political impartiality records administration potential implication other independent agency face similar challenge originality value paper offer unique perspective ethical dilemma political impartiality records administration propose practical effective approach resolve challenge contribute broad discussion intersection ethic public administration
Records Management Journal,Digitization of Indigenous knowledge systems in Africa: the case of South Africa’s National Recorded System (NRS),Balogun T.,2023,33.0,1,10.1108/RMJ-10-2022-0029,"Purpose: The purpose of this study is to highlight the indigenous knowledge systems (IKS) preservation efforts in South Africa, with a focus on the National Recordal System and the Indigenous Knowledge Systems Documentation Centres (IKSDCs) across South Africa. Design/methodology/approach: Anchored in the interpretivist paradigm, the qualitative research approach was adopted to explore the objectives of the study. The multiple case study method was considered appropriate and adopted for the study. The data for this study was collected through comprehensive face-to-face interviews and Web content analysis. The population of the study consisted of the staff at the IKSDCs in the selected academic institutions. The purposive sampling technique was used to select the following set of participants in each academic institution: IKS managers/coordinators, digitization officers and online collection administrators. Findings: The findings provide an in-depth understanding of the IKS landscape in South Africa. The findings and recommendations of this paper would be useful to researchers who wish to know more about digitization efforts in South Africa. It would also be useful to all stakeholders and policymakers. Originality/value: The paper brings to the fore the efforts of the South African government in preserving IKS through documentation and digitization. The paper highlights the sources of indigenous knowledge, types of indigenous knowledge captured, how the indigenous knowledge is ingested in the repositories and how the data is captured. Generally, the roles of the IKSDCs in the capture and preservation of IKS are highlighted.",purpose the purpose of this study is to highlight the indigenous knowledge systems iks preservation efforts in south africa with a focus on the national recordal system and the indigenous knowledge systems documentation centres iksdcs across south africa design methodology approach anchored in the interpretivist paradigm the qualitative research approach was adopted to explore the objectives of the study the multiple case study method was considered appropriate and adopted for the study the data for this study was collected through comprehensive face-to-face interviews and web content analysis the population of the study consisted of the staff at the iksdcs in the selected academic institutions the purposive sampling technique was used to select the following set of participants in each academic institution iks managers coordinators digitization officers and online collection administrators findings the findings provide an in-depth understanding of the iks landscape in south africa the findings and recommendations of this paper would be useful to researchers who wish to know more about digitization efforts in south africa it would also be useful to all stakeholders and policymakers originality value the paper brings to the fore the efforts of the south african government in preserving iks through documentation and digitization the paper highlights the sources of indigenous knowledge types of indigenous knowledge captured how the indigenous knowledge is ingested in the repositories and how the data is captured generally the roles of the iksdcs in the capture and preservation of iks are highlighted,purpose purpose study highlight indigenous knowledge system iks preservation effort south africa focus national recordal system indigenous knowledge system documentation centre iksdc south africa design methodology approach anchor interpretivist paradigm qualitative research approach adopt explore objective study multiple case study method consider appropriate adopt study datum study collect comprehensive face face interview web content analysis population study consist staff iksdcs select academic institution purposive sampling technique use select follow set participant academic institution iks manager coordinator digitization officer online collection administrator finding finding provide depth understanding iks landscape south africa finding recommendation paper useful researcher wish know more digitization effort south africa useful stakeholder policymaker originality value paper bring fore effort south african government preserve iks documentation digitization paper highlight source indigenous knowledge type indigenous knowledge capture indigenous knowledge ingest repository datum capture role iksdcs capture preservation iks highlight
Records Management Journal,Working from home: the experience of records management professionals during the COVID-19 pandemic,Haraldsdottir R.K.,2023,33.0,1,10.1108/RMJ-04-2023-0025,"Purpose: The purpose of this paper was to investigate how recordkeepers in Canada, Finland, the Netherlands, New Zealand, Iceland and Italy experienced accomplishing their tasks from home over varying lengths of time during the COVID-19 pandemic. Design/methodology/approach: A multilingual survey including 44 questions was designed and administered to the six countries identified above in 2022. This research was preceded by an environmental scan looking at existing studies considering archival and records management responses to the pandemic. Findings: The impact of working from home on recordkeeping and, more generally, work performance was perceived differently by the survey respondents depending on various factors. The study also identified a number of similarities across countries, such as an increased awareness of the importance of records management shared by organizational actors. Surprisingly, the pandemic did not appear to have a great impact on the perceived quality of records management. Originality/value: To the best of the authors’ knowledge, this is the first study aiming to capture records professionals’ perceptions of their role while working from home during the pandemic.",purpose the purpose of this paper was to investigate how recordkeepers in canada finland the netherlands new zealand iceland and italy experienced accomplishing their tasks from home over varying lengths of time during the covid- pandemic design methodology approach a multilingual survey including questions was designed and administered to the six countries identified above in this research was preceded by an environmental scan looking at existing studies considering archival and records management responses to the pandemic findings the impact of working from home on recordkeeping and more generally work performance was perceived differently by the survey respondents depending on various factors the study also identified a number of similarities across countries such as an increased awareness of the importance of records management shared by organizational actors surprisingly the pandemic did not appear to have a great impact on the perceived quality of records management originality value to the best of the authors knowledge this is the first study aiming to capture records professionals perceptions of their role while working from home during the pandemic,purpose purpose paper investigate recordkeeper canada finland netherlands new zealand iceland italy experience accomplish task home vary length time covid- pandemic design methodology approach multilingual survey include question design administer country identify research precede environmental scan look exist study consider archival record management response pandemic finding impact work home recordkeeping work performance perceive survey respondent depend various factor study identify number similarity country such increase awareness importance record management share organizational actor pandemic appear have great impact perceive quality record management originality value good author knowledge first study aim capture record professional perception role work home pandemic
Records Management Journal,Influence of employees’ perceptions of the uses and security of human resource records on employees’ attitude toward human resource records,Andoh R.P.K.,2023,33.0,1,10.1108/RMJ-12-2021-0043,"Purpose: Human resource records are the cornerstone of human resource management. Organizations rely a great deal on their employees to furnish them with human resource records, which is crucial to the effective management of the employees and the success of the organization. It is evident, however, that personal information-related issues in organizations are of significant concern and that examining employees’ perceptions and attitudes regarding personal information management is extremely valuable. Yet, this is largely absent in the literature. This study, therefore, aims to investigate the influence of perceptions of employees concerning the uses and security of human resource records on their attitude toward human resource records in Ghana. Design/methodology/approach: A descriptive survey design was used in this study. An online questionnaire was used to gather responses from employees for analyses. A structural equation model was developed and assessed because of the advantages that come with its use and the characteristics of this study. The assessment of the structural equation model was done to determine the significance of the hypothesized paths. In addition, effect size, coefficient of determination and predictive relevance of the structural model were assessed. Before that, the validity and reliability of the measurement model were examined through the assessment of the indicator loadings, average variance extracted, Cronbach’s alpha and composite reliability. An importance-performance map analysis (IPMA) was also conducted. Findings: The hypotheses formulated in this study could not be rejected because the hypotheses tested were statistically significant. Thus, this study revealed that employees’ perception of the uses of human resource records influenced their attitude toward human resource records. Also, employees’ perception of the security of human resource records influenced their attitude toward human resource records. The IPMA revealed that the perception of uses of human resource records was more important, yet its performance was below the perception of security as significant. Practical implications: Human resource records management professionals, particularly in Ghana, ought to ensure that the human resource records in their organizations are used for the purpose for which they are collected and also, secured. In addition, they should assure employees that their personal information is used as expected and secured. This could be realized with the use of international records management standards especially those in the ISO 30300 series. More so, human resource managers as part of their counseling duties also need to counsel employees so that they form positive perceptions about the uses and security of the personal information they give to their organization in the course of their employment. Originality/value: To the best of the authors’ knowledge, this study brings to light the attitude of employees toward human resource records based on their perceptions of uses and security in the Ghanaian context which is absent in the literature as previous studies have focused mainly on personal information management behavior only at the individual level.",purpose human resource records are the cornerstone of human resource management organizations rely a great deal on their employees to furnish them with human resource records which is crucial to the effective management of the employees and the success of the organization it is evident however that personal information-related issues in organizations are of significant concern and that examining employees perceptions and attitudes regarding personal information management is extremely valuable yet this is largely absent in the literature this study therefore aims to investigate the influence of perceptions of employees concerning the uses and security of human resource records on their attitude toward human resource records in ghana design methodology approach a descriptive survey design was used in this study an online questionnaire was used to gather responses from employees for analyses a structural equation model was developed and assessed because of the advantages that come with its use and the characteristics of this study the assessment of the structural equation model was done to determine the significance of the hypothesized paths in addition effect size coefficient of determination and predictive relevance of the structural model were assessed before that the validity and reliability of the measurement model were examined through the assessment of the indicator loadings average variance extracted cronbach s alpha and composite reliability an importance-performance map analysis ipma was also conducted findings the hypotheses formulated in this study could not be rejected because the hypotheses tested were statistically significant thus this study revealed that employees perception of the uses of human resource records influenced their attitude toward human resource records also employees perception of the security of human resource records influenced their attitude toward human resource records the ipma revealed that the perception of uses of human resource records was more important yet its performance was below the perception of security as significant practical implications human resource records management professionals particularly in ghana ought to ensure that the human resource records in their organizations are used for the purpose for which they are collected and also secured in addition they should assure employees that their personal information is used as expected and secured this could be realized with the use of international records management standards especially those in the iso series more so human resource managers as part of their counseling duties also need to counsel employees so that they form positive perceptions about the uses and security of the personal information they give to their organization in the course of their employment originality value to the best of the authors knowledge this study brings to light the attitude of employees toward human resource records based on their perceptions of uses and security in the ghanaian context which is absent in the literature as previous studies have focused mainly on personal information management behavior only at the individual level,purpose human resource record cornerstone human resource management organization rely great deal employee furnish human resource record crucial effective management employee success organization evident personal information relate issue organization significant concern examine employee perception attitude regard personal information management valuable absent literature study aim investigate influence perception employee concern use security human resource record attitude human resource record ghana design methodology approach descriptive survey design use study online questionnaire use gather response employee analysis structural equation model develop assess advantage come use characteristic study assessment structural equation model determine significance hypothesized path addition effect size coefficient determination predictive relevance structural model assess validity reliability measurement model examine assessment indicator loading average variance extract cronbach alpha composite reliability importance performance map analysis ipma conduct finding hypothesis formulate study reject hypothesis test significant study reveal employee perception use human resource record influence attitude human resource record employee perception security human resource record influence attitude human resource record ipma reveal perception use human resource record important performance perception security significant practical implication human resource record management professional ghana ensure human resource record organization use purpose collect secure addition assure employee personal information use expect secure realize use international record management standard iso series more human resource manager part counseling duty need counsel employee form positive perception use security personal information give organization course employment originality value good author knowledge study bring light attitude employee human resource record base perception use security ghanaian context absent literature previous study focus personal information management behavior individual level
Records Management Journal,Pandemic recordkeeping – the New Zealand experience,Wendelken S.,2023,33.0,1,10.1108/RMJ-10-2022-0027,"Purpose: The purpose of this paper is to review the recordkeeping response to the COVID-19 pandemic in New Zealand. It identifies how archival authorities supported potential changes in recordkeeping practice as a result of constraints brought about by the pandemic, in particular the shift to work-from-home as the dominant paradigm. Design/methodology/approach: Analysis of guidance, standards and initiatives published online by New Zealand archival authorities in the early stages of the pandemic was undertaken and contextualised with international counterparts. Findings: Findings indicate that guidance provided to support changes in recordkeeping practice brought about by the pandemic was high-level, outlining potential considerations and possible pitfalls but did not provide applied advice on how to approach the shift to a work-from-home reality. Originality/value: Research into the effects of the pandemic on recordkeeping practice and output is in its infancy; this paper contributes a brief insight into the New Zealand experience.",purpose the purpose of this paper is to review the recordkeeping response to the covid- pandemic in new zealand it identifies how archival authorities supported potential changes in recordkeeping practice as a result of constraints brought about by the pandemic in particular the shift to work-from-home as the dominant paradigm design methodology approach analysis of guidance standards and initiatives published online by new zealand archival authorities in the early stages of the pandemic was undertaken and contextualised with international counterparts findings findings indicate that guidance provided to support changes in recordkeeping practice brought about by the pandemic was high-level outlining potential considerations and possible pitfalls but did not provide applied advice on how to approach the shift to a work-from-home reality originality value research into the effects of the pandemic on recordkeeping practice and output is in its infancy this paper contributes a brief insight into the new zealand experience,purpose purpose paper review recordkeeping response covid- pandemic new zealand identify archival authority support potential change recordkeeping practice result constraint bring pandemic particular shift work home dominant paradigm design methodology approach analysis guidance standard initiative publish new zealand archival authority early stage pandemic undertake contextualise international counterpart finding finding indicate guidance provide support change recordkeeping practice bring pandemic high level outline potential consideration possible pitfall provide apply advice approach shift work home reality originality value research effect pandemic recordkeeping practice output infancy paper contribute brief insight new zealand experience
Records Management Journal,A framework of open government data (OGD) e-service quality dimensions with future research agenda,Alexopoulos C.,2023,33.0,1,10.1108/RMJ-06-2022-0017,"Purpose: This research paper aims to present a framework of open government data (OGD) relating to e-service quality dimensions. In addition, it provides a research agenda for the e-service delivery of OGD. Design/methodology/approach: A literature review pertaining to e-service quality with special reference to e-government was delivered to deduce the key dimensions of e-service quality for OGD. Findings: Five e-service quality dimensions of OGD are identified in the study; website design, fulfilment, service provision to the user while interfacing with the OGD Web portal, service provision to the user during and after the value-creation and innovation period and security/privacy. To further OGD re-use for value creation and innovation, it is important that the e-service quality dimensions are built into all OGD programmes by public authorities. Originality/value: Hitherto, extant research has focused on the data quality dimensions of OGD, but the dimensions linked with e-service have not been explored. This study seeks to fill this gap and, in addition, suggests further research requirements in this field.",purpose this research paper aims to present a framework of open government data ogd relating to e-service quality dimensions in addition it provides a research agenda for the e-service delivery of ogd design methodology approach a literature review pertaining to e-service quality with special reference to e-government was delivered to deduce the key dimensions of e-service quality for ogd findings five e-service quality dimensions of ogd are identified in the study website design fulfilment service provision to the user while interfacing with the ogd web portal service provision to the user during and after the value-creation and innovation period and security privacy to further ogd re-use for value creation and innovation it is important that the e-service quality dimensions are built into all ogd programmes by public authorities originality value hitherto extant research has focused on the data quality dimensions of ogd but the dimensions linked with e-service have not been explored this study seeks to fill this gap and in addition suggests further research requirements in this field,purpose research paper aim present framework open government datum ogd relate service quality dimension addition provide research agenda service delivery ogd design methodology approach literature review pertain service quality special reference government deliver deduce key dimension service quality ogd finding service quality dimension ogd identify study website design fulfilment service provision user interface ogd web portal service provision user value creation innovation period security privacy ogd use value creation innovation important service quality dimension build ogd programme public authority originality value hitherto extant research focus data quality dimension ogd dimension link service explore study seek fill gap addition suggest further research requirement field
Records Management Journal,"An assessment of human resource capabilities in supporting digital records preservation: a case of RAMD and RITA, Tanzania",Daniel J.,2023,33.0,1,10.1108/RMJ-02-2021-0003,"Purpose: Human resource capability is an important factor in determining institutional capacities in digital records preservation. This study aims to assess human resource capabilities in supporting digital records preservation in Tanzania, with special reference to the Records and Archives Management Department (RAMD) and Registration, Insolvency and Trusteeship Agency (RITA). Design/methodology/approach: This study employed a descriptive case study design with multiple cases to generate insights into the topic under inquiry. Simple random and purposive sampling methods were used to select study respondents. Data were collected using questionnaires, interviews and documentary review. Qualitative data collected were subjected to content analysis, whereas quantitative data were analysed using international business machine-corporation-statistical packages and service solution. Findings: RAMD and RITA have minimal human resource capabilities, as they contend with a shortage of qualified staff and technical personnel for digital records preservation. The shortage of funds, lack of management commitment to preserving digital records, lack of staff awareness on digital records preservation and inadequate participation of records practitioners in digital records preservation emerged as pressing challenges the two agencies contended with. Practical implications: This study’s recommendations include finding alternative sources of funding, employing digital records specialists and provision of training on digital records preservation. Furthermore, this study proposes a framework that institutions can use in assessing human resource capabilities for digital records preservation. Originality/value: This study contributes new knowledge and insights on the role of human resource capabilities in supporting digital records preservation in a resource-poor country.",purpose human resource capability is an important factor in determining institutional capacities in digital records preservation this study aims to assess human resource capabilities in supporting digital records preservation in tanzania with special reference to the records and archives management department ramd and registration insolvency and trusteeship agency rita design methodology approach this study employed a descriptive case study design with multiple cases to generate insights into the topic under inquiry simple random and purposive sampling methods were used to select study respondents data were collected using questionnaires interviews and documentary review qualitative data collected were subjected to content analysis whereas quantitative data were analysed using international business machine-corporation-statistical packages and service solution findings ramd and rita have minimal human resource capabilities as they contend with a shortage of qualified staff and technical personnel for digital records preservation the shortage of funds lack of management commitment to preserving digital records lack of staff awareness on digital records preservation and inadequate participation of records practitioners in digital records preservation emerged as pressing challenges the two agencies contended with practical implications this study s recommendations include finding alternative sources of funding employing digital records specialists and provision of training on digital records preservation furthermore this study proposes a framework that institutions can use in assessing human resource capabilities for digital records preservation originality value this study contributes new knowledge and insights on the role of human resource capabilities in supporting digital records preservation in a resource-poor country,purpose human resource capability important factor determine institutional capacity digital record preservation study aim assess human resource capability support digital record preservation tanzania special reference record archive management department ramd registration insolvency trusteeship agency rita design methodology approach study employ descriptive case study design multiple case generate insight topic inquiry simple random purposive sampling method use select study respondent datum collect use questionnaire interview documentary review qualitative datum collect subject content analysis quantitative datum analyse use international business machine corporation statistical package service solution finding ramd rita have minimal human resource capability contend shortage qualified staff technical personnel digital record preservation shortage fund lack management commitment preserve digital record lack staff awareness digital record preservation inadequate participation record practitioner digital record preservation emerge press challenge agency contend practical implication study recommendation include find alternative source funding employ digital record specialist provision training digital record preservation study propose framework institution use assess human resource capability digital record preservation originality value study contribute new knowledge insight role human resource capability support digital record preservation resource poor country
Records Management Journal,The historical development and implementation effect of Chinese village-level archival legislation,Xu X.,2024,34.0,2-3,10.1108/RMJ-10-2023-0053,"Purpose: Village-level archives are the most basic construction unit of rural archives in China, yet the village-level archival work is the most poorly delivered. However, the evolution of the laws and rules on village-level archival work in recent years signal that Chinese village-level archival work has stepped into a new era. In this context, this article aims to review the detailed history of village-level archival legislation, examine the legislation’ implementation effect and discuss the existing problems with a view to providing improvement measures. Design/methodology/approach: A historical research method is used to review the legislation’ history, and the analysis involving the implementation effect is mainly based on literature of two kinds, which are investigation reports on sample villages’ archival work carried out by scholars, and summary reports and work schemes on national or local village-level archival work given by the archival management or administrative management departments at various level. Findings: At first, China only issued non-legal administrative orders toward village-level archival work. Later, some regions issued local rules, and finally the national rules and even Archives Law with relevant provisions were promulgated. However, their implementation faced two fundamental problems; firstly the insufficient endogenous demand for archival work in some villages, and secondly the mechanism problem involving village level archives management. The countermeasures are also discussed building on these two points. Originality/value: This is the first article to systematically combine a review of the history of Chinese village-level archival legislation and in addition to examine their implementation effect including analyzing the existing problems from the macro level.",purpose village-level archives are the most basic construction unit of rural archives in china yet the village-level archival work is the most poorly delivered however the evolution of the laws and rules on village-level archival work in recent years signal that chinese village-level archival work has stepped into a new era in this context this article aims to review the detailed history of village-level archival legislation examine the legislation implementation effect and discuss the existing problems with a view to providing improvement measures design methodology approach a historical research method is used to review the legislation history and the analysis involving the implementation effect is mainly based on literature of two kinds which are investigation reports on sample villages archival work carried out by scholars and summary reports and work schemes on national or local village-level archival work given by the archival management or administrative management departments at various level findings at first china only issued non-legal administrative orders toward village-level archival work later some regions issued local rules and finally the national rules and even archives law with relevant provisions were promulgated however their implementation faced two fundamental problems firstly the insufficient endogenous demand for archival work in some villages and secondly the mechanism problem involving village level archives management the countermeasures are also discussed building on these two points originality value this is the first article to systematically combine a review of the history of chinese village-level archival legislation and in addition to examine their implementation effect including analyzing the existing problems from the macro level,purpose village level archive basic construction unit rural archive china village level archival work deliver evolution law rule village level archival work recent year signal chinese village level archival work step new era context article aim review detailed history village level archival legislation examine legislation implementation effect discuss exist problem view provide improvement measure design methodology approach historical research method use review legislation history analysis involve implementation effect base literature kind investigation report sample village archival work carry scholar summary report work scheme national local village level archival work give archival management administrative management department various level finding first china issue non legal administrative order village level archival work region issue local rule national rule archive law relevant provision promulgate implementation face fundamental problem insufficient endogenous demand archival work village mechanism problem involve village level archive management countermeasure discuss building point originality value first article combine review history chinese village level archival legislation addition examine implementation effect include analyze exist problem macro level
