journal,title,author,year,volume,issue,doi,abstract,abstract_clean,abstract_tokens
American Archivist,Social media and crowdsourced transcription of historical materials at the Smithsonian Institution: Methods for strengthening community engagement and its tie to transcription output,Parilla L.,2016,79,2,10.17723/0360-9081-79.2.438,"Crowdsourced transcription has grown in popularity as a tool for generating transcribed data and public engagement. This method of making digitized materials available on online platforms designed for volunteers to transcribe content works particularly well with science and historical materials. A well-designed site can offer volunteers a chance to interact with collections while providing the cultural institution with a new access point for researchers in the form of searchable text; a well-designed program of engagement can support sustained activity and unexpected positive outcomes. Many questions remain about how best to engage the public and the quality of resulting transcription. Many institutions design their sites to provide carefully structured experiences for volunteers. These projects organize materials around a research goal or subject and often provide detailed templates for the transcription. By fashioning a highly structured experience, are we fully engaging volunteers to interact with the materials? What happens if an institution creates an online environment that allows volunteers more choices and control? Would this affect the online community and transcription output? And what would be the impact of a structured engagement?",crowdsourced transcription has grown in popularity as a tool for generating transcribed data and public engagement this method of making digitized materials available on online platforms designed for volunteers to transcribe content works particularly well with science and historical materials a well-designed site can offer volunteers a chance to interact with collections while providing the cultural institution with a new access point for researchers in the form of searchable text a well-designed program of engagement can support sustained activity and unexpected positive outcomes many questions remain about how best to engage the public and the quality of resulting transcription many institutions design their sites to provide carefully structured experiences for volunteers these projects organize materials around a research goal or subject and often provide detailed templates for the transcription by fashioning a highly structured experience are we fully engaging volunteers to interact with the materials what happens if an institution creates an online environment that allows volunteers more choices and control would this affect the online community and transcription output and what would be the impact of a structured engagement,crowdsource transcription grow popularity tool generate transcribe datum public engagement method make digitized material available online platform design volunteer transcribe content work science historical material design site offer volunteer chance interact collection provide cultural institution new access point researcher form searchable text design program engagement support sustained activity unexpected positive outcome many question remain good engage public quality result transcription many institution design site provide structured experience volunteer project organize material research goal subject provide detailed template transcription fashion structured experience engage volunteer interact material happen institution create online environment allow volunteer more choice control affect online community transcription output impact structured engagement
American Archivist,Linking special collections to classrooms: A curriculum-to-collection crosswalk,Yaco S.,2016,79,2,10.17723/0360-9081-79.2.417,"Specialized primary source holdings, not only manuscripts and books but also audio and moving images, are difficult to discover, often requiring users to navigate multiple search tools. These discovery challenges arguably lead to underutilization of specialized primary source holdings in the higher education curriculum. Faculty often include collections in their syllabi only if they have a direct relationship with an archivist or know of specific relevant collections. Similarly, archivists have the most success matching collections to courses when they have built individual relationships with professors, becoming familiar with course content. Particularly at a time when academic libraries are under increasing pressure to link their holdings to student outcomes, a new discovery paradigm to augment personal relationships is needed. This article suggests a conceptual model that would provide a mix of traditional methods and new data mining tools to increase access points to curricular content. The article consists of two parts: a review of existing methods, both human and computer, for connecting curriculum to library resources and a pilot of a software curriculum-to-collection crosswalk that matches course content to specialized primary source holdings via subject. The crosswalk creates recommendations of specialized primary source holdings relevant to specific courses for use by special collections librarians and archivists in working with faculty and students.",specialized primary source holdings not only manuscripts and books but also audio and moving images are difficult to discover often requiring users to navigate multiple search tools these discovery challenges arguably lead to underutilization of specialized primary source holdings in the higher education curriculum faculty often include collections in their syllabi only if they have a direct relationship with an archivist or know of specific relevant collections similarly archivists have the most success matching collections to courses when they have built individual relationships with professors becoming familiar with course content particularly at a time when academic libraries are under increasing pressure to link their holdings to student outcomes a new discovery paradigm to augment personal relationships is needed this article suggests a conceptual model that would provide a mix of traditional methods and new data mining tools to increase access points to curricular content the article consists of two parts a review of existing methods both human and computer for connecting curriculum to library resources and a pilot of a software curriculum-to-collection crosswalk that matches course content to specialized primary source holdings via subject the crosswalk creates recommendations of specialized primary source holdings relevant to specific courses for use by special collections librarians and archivists in working with faculty and students,specialized primary source holding manuscript book audio move image difficult discover require user navigate multiple search tool discovery challenge lead underutilization specialized primary source holding high education curriculum faculty include collection syllabus have direct relationship archivist know specific relevant collection archivist have most success match collection course build individual relationship professor become familiar course content time academic library increase pressure link holding student outcome new discovery paradigm augment personal relationship need article suggest conceptual model provide mix traditional method new datum mining tool increase access point curricular content article consist part review exist method human computer connect curriculum library resource pilot software curriculum collection crosswalk match course content specialized primary source holding subject crosswalk create recommendation specialized primary source holding relevant specific course use special collection librarian archivist work faculty student
American Archivist,How soon is now? Writings on digital archiving in Canada from the 1980s to 2011,Bak G.,2016,79,2,10.17723/0360-9081-79.2.283,"During the 1980s and 1990s, electronic records were a source of general concern and debate among Canadian archivists. There was a heightened interest in, and increasing numbers of articles about, electronic recordkeeping projects such as the University of British Columbia (UBC) Project and the National Archives of Canada's Information Management and Office Systems Advancement (IMOSA) Project, as well as non-Canadian projects like the Pittsburgh Project. Such projects often represented a turning away from approaches established and expertise gained during the machine readable archives (MRA) era. Nonetheless, digital archival work outside of these projects continued, much of it moving in trajectories set during the MRA era. This article suggests that MRA methods, ideas, and approaches have reemerged today as foundational to contemporary digital archives theory and practice.",during the 1980s and 1990s electronic records were a source of general concern and debate among canadian archivists there was a heightened interest in and increasing numbers of articles about electronic recordkeeping projects such as the university of british columbia ubc project and the national archives of canada s information management and office systems advancement imosa project as well as non-canadian projects like the pittsburgh project such projects often represented a turning away from approaches established and expertise gained during the machine readable archives mra era nonetheless digital archival work outside of these projects continued much of it moving in trajectories set during the mra era this article suggests that mra methods ideas and approaches have reemerged today as foundational to contemporary digital archives theory and practice,1980 electronic record source general concern debate canadian archivist heighten interest increase number article electronic recordkeeping project such university british columbia ubc project national archive canada information management office system advancement imosa project non canadian project pittsburgh project such project represent turning approach establish expertise gain machine readable archive mra era digital archival work project continue much move trajectory set mra era article suggest mra method idea approach reemerge today foundational contemporary digital archive theory practice
American Archivist,Teaching data creators how to develop an OAIS-compliant digital curation system: Colearning and breakdowns in support of requirements analysis,Richards L.L.,2016,79,2,10.17723/0360-9081-79.2.371,"This article describes a project that a team of researchers from Drexel University's College of Computing and Informatics jointly undertook with the Federal Aviation Administration's W. J. Hughes Technical Center in Atlantic City New Jersey to develop requirements and a prototype for a data curation repository. The repository is to be OAIS-compliant and capable of allowing FAA scientific researchers across various geographical locations to share and reuse data. An action research methodology was used, which allowed the project team to engage in a series of colearning experiences that led to a negotiated and evolving understanding of requirements. The process of colearning played a key role in allowing a concrete goal and plan to emerge from communication breakdowns.",this article describes a project that a team of researchers from drexel university s college of computing and informatics jointly undertook with the federal aviation administration s w j hughes technical center in atlantic city new jersey to develop requirements and a prototype for a data curation repository the repository is to be oais-compliant and capable of allowing faa scientific researchers across various geographical locations to share and reuse data an action research methodology was used which allowed the project team to engage in a series of colearning experiences that led to a negotiated and evolving understanding of requirements the process of colearning played a key role in allowing a concrete goal and plan to emerge from communication breakdowns,article describe project team researcher drexel university college computing informatic undertake federal aviation administration hughe technical center atlantic city new jersey develop requirement prototype data curation repository repository oais compliant capable allow faa scientific researcher various geographical location share reuse datum action research methodology use allow project team engage series colearne experience lead negotiated evolve understanding requirement process colearne play key role allow concrete goal plan emerge communication breakdown
American Archivist,Perceptions and understandings of archives in the digital age,Patterson C.,2016,79,2,10.17723/0360-9081-79.2.339,"Archivists have investigated public perceptions of archives through a variety of means, including the recording of anecdotes, surveys of those both within and outside of the profession, and most commonly through the examination of representations of archives and archivists in writing, television, and motion pictures. Archivists have also devoted a significant amount of research to evolving digital technologies, most notably the Internet, resultant changes in the information-seeking habits of the public, and the influence of these developments on the archival profession. Drawing on both bodies of research, this study set out to ascertain the public image and understanding of the profession and to begin to identify possible links between these perceptions and use of digital technologies. The article discusses the results of a survey of the Western Washington University campus community designed to identify possible correlations between Internet usage, other means of encountering archives, and perceptions of archives. Findings provide an overall picture of perceptions of archives, including expectations for access, perceptions of the value of archives, and the general image and understandings of archives and archivists. Results: also show correlations between these perceptions and expectations for digital access to information, as well as with the places respondents encountered archives.",archivists have investigated public perceptions of archives through a variety of means including the recording of anecdotes surveys of those both within and outside of the profession and most commonly through the examination of representations of archives and archivists in writing television and motion pictures archivists have also devoted a significant amount of research to evolving digital technologies most notably the internet resultant changes in the information-seeking habits of the public and the influence of these developments on the archival profession drawing on both bodies of research this study set out to ascertain the public image and understanding of the profession and to begin to identify possible links between these perceptions and use of digital technologies the article discusses the results of a survey of the western washington university campus community designed to identify possible correlations between internet usage other means of encountering archives and perceptions of archives findings provide an overall picture of perceptions of archives including expectations for access perceptions of the value of archives and the general image and understandings of archives and archivists results also show correlations between these perceptions and expectations for digital access to information as well as with the places respondents encountered archives,archivist investigate public perception archive variety mean include recording anecdote survey outside profession examination representation archive archivist write television motion picture archivist devote significant amount research evolve digital technology internet resultant change information seek habit public influence development archival profession draw body research study set ascertain public image understanding profession begin identify possible link perception use digital technology article discuss result survey western washington university campus community design identify possible correlation internet usage other mean encounter archive perception archive finding provide overall picture perception archive include expectation access perception value archive general image understanding archive archivist result show correlation perception expectation digital access information place respondent encounter archive
American Archivist,From (Archival) Page to (Virtual) stage: The Virtual vaudeville prototype,Sutherland T.,2016,79,2,10.17723/0360-9081-79.2.392,"This article explores the difficulties archivists face in capturing, preserving, and representing performance and other ephemeral or intangible cultural expressions. It also examines the applicability of existing archival theory and practice for reconstructing historical performances in digital environments. Using the Virtual Vaudeville Prototype as a case study, the research considers the efficacy of new media technologies for those who strive to capture performative expressions to redress erasures and silences in the historical record. The article provides brief historical context for vaudeville as a mode of performance at the turn of the twentieth century, discusses the Virtual Vaudeville Prototype and the archival evidence upon which it was built, and considers Virtual Vaudeville as both an evidence-based project fashioned from archival research and as an archival record in its own right.",this article explores the difficulties archivists face in capturing preserving and representing performance and other ephemeral or intangible cultural expressions it also examines the applicability of existing archival theory and practice for reconstructing historical performances in digital environments using the virtual vaudeville prototype as a case study the research considers the efficacy of new media technologies for those who strive to capture performative expressions to redress erasures and silences in the historical record the article provides brief historical context for vaudeville as a mode of performance at the turn of the twentieth century discusses the virtual vaudeville prototype and the archival evidence upon which it was built and considers virtual vaudeville as both an evidence-based project fashioned from archival research and as an archival record in its own right,article explore difficulty archivist face capturing preserve represent performance other ephemeral intangible cultural expression examine applicability exist archival theory practice reconstruct historical performance digital environment use virtual vaudeville prototype case study research consider efficacy new medium technology strive capture performative expression redress erasure silence historical record article provide brief historical context vaudeville mode performance turn twentieth century discuss virtual vaudeville prototype archival evidence build consider virtual vaudeville evidence base project fashion archival research archival record own right
American Archivist,"""Filling the Gaps"": Oral histories and underdocumented populations in the American A rchiv ist, 1938-2011",Webster J.W.,2016,79,2,10.17723/0360-9081-79.2.254,"During the 1970s and 1980s, archivists and historians discussed, in their literature, the ways that oral histories could be used to fill in the documentary record with stories from all parts of society, not just stories from white men of means, whose stories often were retained as part of business, government, and university records. This article analyzes pieces from the journal The American Archivist to determine how frequently archivists actually published about using oral history techniques to document people of color, women, the working class, and other consistently underdocumented populations. A survey also was conducted to determine whether archivists undertake oral history projects currently, and if so, to what extent they focus on these underdocumented groups.",during the 1970s and 1980s archivists and historians discussed in their literature the ways that oral histories could be used to fill in the documentary record with stories from all parts of society not just stories from white men of means whose stories often were retained as part of business government and university records this article analyzes pieces from the journal the american archivist to determine how frequently archivists actually published about using oral history techniques to document people of color women the working class and other consistently underdocumented populations a survey also was conducted to determine whether archivists undertake oral history projects currently and if so to what extent they focus on these underdocumented groups,1970 1980 archivist historian discuss literature way oral history use fill documentary record story part society story white man mean story retain part business government university record article analyze piece journal american archivist determine archivist publish use oral history technique document people color woman work class other underdocumente population survey conduct determine archivist undertake oral history project extent focus underdocumented group
American Archivist,"""As vast as the Sea"": An overview of archives and the archival profession in Russia from the Time of Ivan the Terrible to World War I",Gelfand A.,2016,79,2,10.17723/0360-9081-79.2.230,"In the sixteenth century, Russia underwent a process of unification from a collection of city-states into a centralized power with an increasingly advanced bureaucratic structure. Over the next three and a half centuries, as the nation expanded and evolved, archives and the archival profession followed suit, drawing on the general European experience. By the nineteenth century, a growth in nationalism, the development of the historical profession, and an interest in the past prompted calls for archival preservation and open access. Previously ignored personal papers and regional archives started to receive greater attention. Archival advocates openly debated the questions of reform at national congresses, which lead to attempts at creating a national archives and triggered some of the same issues and tensions as contemporaneous archival reformers faced in the United States. Failing to achieve centralization, Russian archivists nevertheless managed to advance their profession and enter the wider European milieu. This underexplored period of archival development in Russia demonstrates some of the shared roots of the archival profession and provides important lessons still applicable for today's archivists.",in the sixteenth century russia underwent a process of unification from a collection of city-states into a centralized power with an increasingly advanced bureaucratic structure over the next three and a half centuries as the nation expanded and evolved archives and the archival profession followed suit drawing on the general european experience by the nineteenth century a growth in nationalism the development of the historical profession and an interest in the past prompted calls for archival preservation and open access previously ignored personal papers and regional archives started to receive greater attention archival advocates openly debated the questions of reform at national congresses which lead to attempts at creating a national archives and triggered some of the same issues and tensions as contemporaneous archival reformers faced in the united states failing to achieve centralization russian archivists nevertheless managed to advance their profession and enter the wider european milieu this underexplored period of archival development in russia demonstrates some of the shared roots of the archival profession and provides important lessons still applicable for today s archivists,sixteenth century russia undergo process unification collection city state centralized power advanced bureaucratic structure next half century nation expand evolve archive archival profession follow suit draw general european experience nineteenth century growth nationalism development historical profession interest past prompt call archival preservation open access ignore personal paper regional archive start receive great attention archival advocate debate question reform national congress lead attempt create national archive trigger same issue tension contemporaneous archival reformer face united states fail achieve centralization russian archivist manage advance profession enter wide european milieu underexplored period archival development russia demonstrate share root archival profession provide important lesson applicable today archivist
American Archivist,"Perfume and Vinegar: Olfactory Knowledge, Remembrance, and Recordkeeping",Chen A.,2016,79,1,10.17723/0360-9081.79.1.103,"Olfaction has long been treated as one of the most superfluous senses in a visually dependent world. In the last several decades, however, attention to aroma's technological, commercial, and memorial capabilities has intensified. As part of this growing fascination with olfactory experience, researchers are increasingly treating aromas as records, exploring ways to preserve, describe, and provide access to them. While aromas share many similarities with more traditional kinds of records, as an emergent record format they also productively challenge existing assumptions about archival standards and practices as well as sociocultural assumptions and stereotypes that inform those archival practices. Joining the expanding conversation about smells can usefully complicate and enrich archivists' understanding both of how to define records and their significant properties, and of their own role in preserving and transmitting memory within a widening world of interest in capturing and accessing the past.",olfaction has long been treated as one of the most superfluous senses in a visually dependent world in the last several decades however attention to aroma s technological commercial and memorial capabilities has intensified as part of this growing fascination with olfactory experience researchers are increasingly treating aromas as records exploring ways to preserve describe and provide access to them while aromas share many similarities with more traditional kinds of records as an emergent record format they also productively challenge existing assumptions about archival standards and practices as well as sociocultural assumptions and stereotypes that inform those archival practices joining the expanding conversation about smells can usefully complicate and enrich archivists understanding both of how to define records and their significant properties and of their own role in preserving and transmitting memory within a widening world of interest in capturing and accessing the past,olfaction treat superfluous sense dependent world last several decade attention aroma technological commercial memorial capability intensify part grow fascination olfactory experience researcher treat aroma record explore way preserve describe provide access aroma share many similarity traditional kind record emergent record format challenge exist assumption archival standard practice sociocultural assumption stereotype inform archival practice join expand conversation smell complicate enrich archivist understand define record significant property own role preserve transmit memory widen world interest capture access past
American Archivist,Archival Descriptions through the Looking Glass: Paratexts in Wonderland,Fintland I.,2016,79,1,10.17723/0360-9081.79.1.137,"This article analyzes the potential of using the concept of paratext when elaborating archival descriptions. The purpose of such descriptions is to give an overview of the content and characteristics of archival records, as they are often the first point of contact for the user. Archival descriptions, therefore, fit well into Gérard Genette's definition of paratextuality. Archivists should thus be aware of some core rhetoric and linguistic theories and models to design the text so that it communicates the relevant message to users of the records. By combining current theory and practice of archival description with the concept of paratext, this article presents some important features to assist the authors of archival descriptions.",this article analyzes the potential of using the concept of paratext when elaborating archival descriptions the purpose of such descriptions is to give an overview of the content and characteristics of archival records as they are often the first point of contact for the user archival descriptions therefore fit well into gérard genette s definition of paratextuality archivists should thus be aware of some core rhetoric and linguistic theories and models to design the text so that it communicates the relevant message to users of the records by combining current theory and practice of archival description with the concept of paratext this article presents some important features to assist the authors of archival descriptions,article analyze potential use concept paratext elaborate archival description purpose such description give overview content characteristic archival record first point contact user archival description fit gérard genette definition paratextuality archivist aware core rhetoric linguistic theory model design text communicate relevant message user record combine current theory practice archival description concept paratext article present important feature assist author archival description
American Archivist,On Impartiality and Interrelatedness: Reactions to Jenkinsonian Appraisal in the Twentieth Century,Hohmann P.,2016,79,1,10.17723/0360-9081.79.1.14,"This article deconstructs Sir Hilary Jenkinson's arguments in support of archival characteristics that determine record value and inform appraisal theory-especially interrelatedness and impartiality- A nd analyzes critics' arguments, such as those of T. R. Schellenberg, W. Kaye Lamb, F. Gerald Ham, and Hans Booms. In the process, these reactions to Jenkinsonian appraisal are assessed for relevance against Jenkinson's original arguments. The article concludes that, in the conflicted space between Jenkinson's refusal to allow archivists to engage in licit appraisal activities and his critics, fruitful conditions have been created for development of appraisal solutions.",this article deconstructs sir hilary jenkinson s arguments in support of archival characteristics that determine record value and inform appraisal theory-especially interrelatedness and impartiality- a nd analyzes critics arguments such as those of t r schellenberg w kaye lamb f gerald ham and hans booms in the process these reactions to jenkinsonian appraisal are assessed for relevance against jenkinson s original arguments the article concludes that in the conflicted space between jenkinson s refusal to allow archivists to engage in licit appraisal activities and his critics fruitful conditions have been created for development of appraisal solutions,article deconstruct sir hilary jenkinson argument support archival characteristic determine record value inform appraisal theory interrelatedness analyze critic argument such schellenberg kaye lamb gerald ham hans boom process reaction jenkinsonian appraisal assess relevance jenkinson original argument article conclude conflicted space jenkinson refusal allow archivist engage licit appraisal activity critic fruitful condition create development appraisal solution
American Archivist,Uncovering Social History: An Interdepartmental Approach to Scrapbook Digitization,Craft A.,2016,79,1,10.17723/0360-9081.79.1.186,"In 2011, staff at the University Libraries of the University of North Carolina at Greensboro embarked on a collaborative, cross-departmental project to digitize a large collection of scrapbooks- A notoriously difficult material type. This article documents challenges, workflows, and lessons learned in the areas of processing, preservation, digitization, and metadata creation for scrapbooks.",in staff at the university libraries of the university of north carolina at greensboro embarked on a collaborative cross-departmental project to digitize a large collection of scrapbooks- a notoriously difficult material type this article documents challenges workflows and lessons learned in the areas of processing preservation digitization and metadata creation for scrapbooks,staff university library university north carolina greensboro embark collaborative cross departmental project digitize large collection scrapbooks- difficult material type article document challenge workflow lesson learn area processing preservation digitization metadata creation scrapbook
American Archivist,Archivists and Thespians: A Case Study and Reflections on Context and Authenticity in a Digitization Project,Gorzalski M.,2016,79,1,10.17723/0360-9081.79.1.161,"During a recent digitization project involving archivists and theater faculty at Southern Illinois University Carbondale (SIUC), different assumptions and perspectives revealed competing ideas about context and authenticity of primary sources. This article discusses these points of contention by framing them within similar concerns expressed in the archival and humanities literature. It then examines theater literature to understand performance studies research needs and to conceptualize notions of context and authenticity in theater scholarship. The article supports prior assertions that notions of context and authenticity are not absolute but are rooted in the perspectives of different disciplines. It also argues that when collaborating with other disciplines on digital projects, archivists should be considerate of their perspectives, research needs, and intended audiences to create a product that best meets user needs.",during a recent digitization project involving archivists and theater faculty at southern illinois university carbondale siuc different assumptions and perspectives revealed competing ideas about context and authenticity of primary sources this article discusses these points of contention by framing them within similar concerns expressed in the archival and humanities literature it then examines theater literature to understand performance studies research needs and to conceptualize notions of context and authenticity in theater scholarship the article supports prior assertions that notions of context and authenticity are not absolute but are rooted in the perspectives of different disciplines it also argues that when collaborating with other disciplines on digital projects archivists should be considerate of their perspectives research needs and intended audiences to create a product that best meets user needs,recent digitization project involve archivist theater faculty southern illinois university carbondale siuc different assumption perspective reveal compete idea context authenticity primary source article discuss point contention frame similar concern express archival humanitie literature examine theater literature understand performance study research need conceptualize notion context authenticity theater scholarship article support prior assertion notion context authenticity absolute root perspective different discipline argue collaborate other discipline digital project archivist considerate perspective research need intend audience create product good meet user need
American Archivist,Tracking Color Shift in Ballpoint Pen Ink Using Photoshop Assisted Spectroscopy: A Nondestructive Technique Developed to Rehouse a Nobel Laureate's Manuscript,Wright K.,2016,79,1,10.17723/0360-9081.79.1.82,"Many historically and culturally significant documents from the mid-to-late twentieth century were written in ballpoint pen inks, which contain light-sensitive dyes that present problems for collection custodians and paper conservators. The conservation staff at the National Library of Medicine (NLM), National Institutes of Health, conducted a multiphase project on the chemistry and aging of ballpoint pen ink that culminated in the development of a new method to detect aging of ballpoint pen ink while examining a variety of storage environments. NLM staff determined that ballpoint pen ink color shift can be detected noninvasively using image editing software. Instructions are provided on how to detect color shift in digitized materials using a technique developed specifically for this project-Photoshop Assisted Spectroscopy. 1 The study results offer collection custodians storage options for historic documents containing ballpoint pen ink.",many historically and culturally significant documents from the mid-to-late twentieth century were written in ballpoint pen inks which contain light-sensitive dyes that present problems for collection custodians and paper conservators the conservation staff at the national library of medicine nlm national institutes of health conducted a multiphase project on the chemistry and aging of ballpoint pen ink that culminated in the development of a new method to detect aging of ballpoint pen ink while examining a variety of storage environments nlm staff determined that ballpoint pen ink color shift can be detected noninvasively using image editing software instructions are provided on how to detect color shift in digitized materials using a technique developed specifically for this project-photoshop assisted spectroscopy the study results offer collection custodians storage options for historic documents containing ballpoint pen ink,many significant document mid late twentieth century write ballpoint pen ink contain light sensitive dye present problem collection custodian paper conservator conservation staff national library medicine nlm national institutes health conduct multiphase project chemistry aging ballpoint pen ink culminate development new method detect aging ballpoint pen ink examine variety storage environment nlm staff determine ballpoint pen ink color shift detect use image editing software instruction provide detect color shift digitize material use technique develop project photoshop assist spectroscopy study result offer collection custodian storage option historic document contain ballpoint pen ink
American Archivist,"""to Suddenly Discover Yourself Existing"": Uncovering the Impact of Community Archives 1",Caswell M.,2016,79,1,10.17723/0360-9081.79.1.56,"Although much published work assumes that independent community archives have an important impact on communities, little research has been done to assess this impact empirically. This article begins to fill this gap by reporting the results of a series of qualitative interviews with academic members of one ethnic community regarding their responses to one community archives. More specifically, this article reports on interviews conducted with South Asian American educators regarding their responses to the South Asian American Digital Archive (SAADA), an independent, nonprofit, community-based organization that operates the websites www.saada.org and www.firstdaysproject.org. The article reports on several emergent themes: The absence of or difficulty in accessing historical materials related to South Asian Americans before the emergence of SAADA; the affective and ontological impacts of discovering SAADA for the first time; the affective impact of SAADA on respondents' South Asian American students; and SAADA's ability to promote feelings of inclusion both within the South Asian American ethnic community and in the larger society. Together, these responses suggest the ways in which one community archives counters the symbolic annihilation of the community it serves and instead produces feelings of what the authors term ""representational belonging."" The article concludes by exploring the epistemological, ontological, and social levels of representational belonging.",although much published work assumes that independent community archives have an important impact on communities little research has been done to assess this impact empirically this article begins to fill this gap by reporting the results of a series of qualitative interviews with academic members of one ethnic community regarding their responses to one community archives more specifically this article reports on interviews conducted with south asian american educators regarding their responses to the south asian american digital archive saada an independent nonprofit community-based organization that operates the websites www saada org and www firstdaysproject org the article reports on several emergent themes the absence of or difficulty in accessing historical materials related to south asian americans before the emergence of saada the affective and ontological impacts of discovering saada for the first time the affective impact of saada on respondents south asian american students and saada s ability to promote feelings of inclusion both within the south asian american ethnic community and in the larger society together these responses suggest the ways in which one community archives counters the symbolic annihilation of the community it serves and instead produces feelings of what the authors term representational belonging the article concludes by exploring the epistemological ontological and social levels of representational belonging,much publish work assume independent community archive have important impact community little research assess impact article begin fill gap report result series qualitative interview academic member ethnic community regard response community archive article report interview conduct south asian american educator regard response south asian american digital archive saada independent nonprofit community base organization operate website www saada org www firstdaysproject org article report several emergent theme absence difficulty access historical material relate south asian americans emergence saada affective ontological impact discover saada first time affective impact saada respondent south asian american student saada ability promote feeling inclusion south asian american ethnic community large society response suggest way community archive counter symbolic annihilation community serve produce feeling author term representational belong article conclude explore epistemological ontological social level representational belonging
American Archivist,Toward More Honest Description 1,Douglas J.,2016,79,1,10.17723/0360-9081.79.1.26,"This article argues that the convention of archival description has been to hide the variety of shaping processes that lead to the eventual formation of an archival aggregation. It suggests that archivists need to more carefully consider three types of archives shaping: Shaping by the archiving I; shaping by other interested parties; and shaping by the archivist. After examining the extent to which such shaping is reflected in a number of archival finding aids created for writers' records, the article suggests means by which archival description could better account for the inevitable ""constructedness"" of the fonds.",this article argues that the convention of archival description has been to hide the variety of shaping processes that lead to the eventual formation of an archival aggregation it suggests that archivists need to more carefully consider three types of archives shaping shaping by the archiving i shaping by other interested parties and shaping by the archivist after examining the extent to which such shaping is reflected in a number of archival finding aids created for writers records the article suggests means by which archival description could better account for the inevitable constructedness of the fonds,article argue convention archival description hide variety shaping process lead eventual formation archival aggregation suggest archivist need consider type archive shape shaping archiving shape other interested party shape archivist examine extent such shaping reflect number archival find aid create writer record article suggest mean archival description account inevitable constructedness fond
American Archivist,When Archivists and Digital Asset Managers Collide: Tensions and Ways Forward,Cocciolo A.,2016,79,1,10.17723/0360-9081.79.1.121,"While archivists have been developing methods to appraise, accession, arrange, and describe born-digital records, a new class of professional-the digital asset manager-has emerged. Digital asset managers see their role as creating repositories of assets that can be easily and efficiently reused by staff. Given the closeness of this role to that of the archivist, this case study explores the question, what issues arise between archivists and digital asset managers when they are working together in the same organization? To study this, the researcher spent one year as a participant observer at a major art museum located in the northeast United States. He found that indeed tensions do exist, first because the digital asset manager and archivist do not recognize the different roles each is playing and hence enter a kind of competition. Second, this tension stems from an intellectual disagreement about how digital recordkeeping will play out over the next several decades. The article concludes with suggestions for moving forward so that both digital asset managers and archivists can further their respective missions.",while archivists have been developing methods to appraise accession arrange and describe born-digital records a new class of professional-the digital asset manager-has emerged digital asset managers see their role as creating repositories of assets that can be easily and efficiently reused by staff given the closeness of this role to that of the archivist this case study explores the question what issues arise between archivists and digital asset managers when they are working together in the same organization to study this the researcher spent one year as a participant observer at a major art museum located in the northeast united states he found that indeed tensions do exist first because the digital asset manager and archivist do not recognize the different roles each is playing and hence enter a kind of competition second this tension stems from an intellectual disagreement about how digital recordkeeping will play out over the next several decades the article concludes with suggestions for moving forward so that both digital asset managers and archivists can further their respective missions,archivist develop method appraise accession arrange describe bear digital record new class professional digital asset manager emerge digital asset manager see role create repository asset reuse staff give closeness role archivist case study explore question issue arise archivist digital asset manager work same organization study researcher spend year participant observer major art museum locate northeast united states find tension exist digital asset manager archivist recognize different role play enter kind competition tension stem intellectual disagreement digital recordkeeping play next several decade article conclude suggestion move digital asset manager archivist further respective mission
