journal,title,author,year,volume,issue,doi,abstract,abstract_clean,abstract_tokens
Archivaria,Archive fever as genealogical fever: Coming home to Scottish archives,Little H.,2007,64,1,,"This article explores the kind of ""archivization""2 that is produced by family historians. Within this process, the function and meaning of archives in Scotland is changing and here is offered an examination of this transformation. Firstly, an overview of how family history has developed over time and its relation to the history of Scottish archives is provided. Secondly, the article investigates several themes within family history and tourism. These include an exploration of the Scottish diaspora and the idea of homecoming; a comparison of how the concept of authenticity is used within the tourist industry and archives; and finally a discussion on the role that archives play in the construction of identity. © 2013.",this article explores the kind of archivization that is produced by family historians within this process the function and meaning of archives in scotland is changing and here is offered an examination of this transformation firstly an overview of how family history has developed over time and its relation to the history of scottish archives is provided secondly the article investigates several themes within family history and tourism these include an exploration of the scottish diaspora and the idea of homecoming a comparison of how the concept of authenticity is used within the tourist industry and archives and finally a discussion on the role that archives play in the construction of identity,article explore kind archivization produce family historian process function meaning archive scotland change offer examination transformation overview family history develop time relation history scottish archive provide article investigate several theme family history tourism include exploration scottish diaspora idea homecome comparison concept authenticity use tourist industry archive discussion role archive play construction identity
Archivaria,Birds of a feather: Some fundamentals on the archives- ecology paradigm,Moore E.A.,2007,63,1,,"This article reviews the concepts of preservation, conservation, and ecology in order to establish archival theory and practice, and environmental philosophy and protection as intellectually related domains, not merely analogous subjects. Moving beyond the organic metaphor peppered throughout the professional literature, it challenges archivists to look more widely at the parallel ideas and applications in archives and ecology that can influence and inform their decision-making process, and encourages archivists to move further away from the positivism that has directed much of their activities toward a more pluralistic paradigm evident in the biological and physical sciences. The outcome is a fundamental understanding of the theoretical intersection of archives and ecology coupled with models that can guide practical applications in appraisal and access for archives.",this article reviews the concepts of preservation conservation and ecology in order to establish archival theory and practice and environmental philosophy and protection as intellectually related domains not merely analogous subjects moving beyond the organic metaphor peppered throughout the professional literature it challenges archivists to look more widely at the parallel ideas and applications in archives and ecology that can influence and inform their decision-making process and encourages archivists to move further away from the positivism that has directed much of their activities toward a more pluralistic paradigm evident in the biological and physical sciences the outcome is a fundamental understanding of the theoretical intersection of archives and ecology coupled with models that can guide practical applications in appraisal and access for archives,article review concept preservation conservation ecology order establish archival theory practice environmental philosophy protection relate domain analogous subject move organic metaphor pepper professional literature challenge archivist look parallel idea application archive ecology influence inform decision make process encourage archivist move positivism direct much activity pluralistic paradigm evident biological physical science outcome fundamental understanding theoretical intersection archive ecology couple model guide practical application appraisal access archive
Archivaria,The InterPARES 2 project (2002-2007): An overview,Duranti L.,2007,64,1,,"The second phase of the InterPARES Project built upon the findings of the first phase (1999-2001) to address the challenge of the permanent preservation of reliable, accurate, and authentic digital records created and maintained in interactive and dynamic systems in the course of all kinds of human activities. This overview describes the goal and methods of the project, and outlines findings and products to provide a framework for the articles published in the Archivaria section entitled, ""Reflections on InterPARES."". © 2013.",the second phase of the interpares project built upon the findings of the first phase - to address the challenge of the permanent preservation of reliable accurate and authentic digital records created and maintained in interactive and dynamic systems in the course of all kinds of human activities this overview describes the goal and methods of the project and outlines findings and products to provide a framework for the articles published in the archivaria section entitled reflections on interpares,second phase interpare project build finding first phase address challenge permanent preservation reliable accurate authentic digital record create maintain interactive dynamic system course kind human activity overview describe goal method project outline finding product provide framework article publish archivaria section entitle reflection interpare
Archivaria,"Tainted archives: Art, archives, and authenticity",Carter R.G.S.,2007,63,1,,"This article examines an unprecedented case of art fraud and archival tampering. It describes the case of John Drewe, a con man who inserted fraudulent documents in the archives of British art institutions in order to create provenances for forged art works. The article details how the archives were infiltrated and outlines the havoc wrought on the British art world as a result. The article finishes by examining the implications of the case for both the art and archival worlds.",this article examines an unprecedented case of art fraud and archival tampering it describes the case of john drewe a con man who inserted fraudulent documents in the archives of british art institutions in order to create provenances for forged art works the article details how the archives were infiltrated and outlines the havoc wrought on the british art world as a result the article finishes by examining the implications of the case for both the art and archival worlds,article examine unprecedented case art fraud archival tamper describe case john drewe con man insert fraudulent document archive british art institution order create provenance forged art work article detail archive infiltrate outline havoc work british art world result article finish examine implication case art archival world
Archivaria,Theatre archives' outreach and core archival functions,Harvey K.,2007,63,1,,"This paper outlines the evolution of the Dalhousie University Archives and Special Collections' theatre archives in order to demonstrate how changing archival standards, technologies, and expectations have influenced our public service (provision of in-house access to materials) and outreach activities (the provision of services and research tools for specific audiences) and to suggest that the development of our award-winning digital resource From Artillery to Zuppa Circus: Recorded Memory of Theatre Life in Nova Scotia might serve as a model of how an archives can balance the immediate needs of the communities they serve - both donors and researchers - with a firm understanding of archives' societal role, historical usage trends, and the dangers of focusing too narrowly on the short-term. Using Dalhousie University Archives and Special Collections' theatre archives as a case study, the paper shows how outreach activities can fruitfully inform all aspects of holdings management from acquisition to description to public service without distracting from foundational principles and mandates. Indeed, the short-term focus on outreach activities reaps long-term benefits from the improved visibility within archival and research communities.",this paper outlines the evolution of the dalhousie university archives and special collections theatre archives in order to demonstrate how changing archival standards technologies and expectations have influenced our public service provision of in-house access to materials and outreach activities the provision of services and research tools for specific audiences and to suggest that the development of our award-winning digital resource from artillery to zuppa circus recorded memory of theatre life in nova scotia might serve as a model of how an archives can balance the immediate needs of the communities they serve - both donors and researchers - with a firm understanding of archives societal role historical usage trends and the dangers of focusing too narrowly on the short-term using dalhousie university archives and special collections theatre archives as a case study the paper shows how outreach activities can fruitfully inform all aspects of holdings management from acquisition to description to public service without distracting from foundational principles and mandates indeed the short-term focus on outreach activities reaps long-term benefits from the improved visibility within archival and research communities,paper outline evolution dalhousie university archive special collection theatre archive order demonstrate change archival standard technology expectation influence public service provision house access material outreach activitie provision service research tool specific audience suggest development award win digital resource artillery zuppa circus record memory theatre life nova scotia serve model archive balance immediate need community serve donor researcher firm understanding archive societal role historical usage trend danger focus short term use dalhousie university archive special collection theatre archive case study paper show outreach activity inform aspect holding management acquisition description public service distract foundational principle mandate short term focus outreach activity reap long term benefit improved visibility archival research community
Archivaria,Archiving moving-image and audio-cultural works in Canada,Bergeron R.,2007,63,1,,"This article explores developments in the archiving of Canadian films, videos, and sound recordings in the several decades since Archivaria first published major articles on film and broadcasting. Some aspects of audiovisual archiving practices and procedures have not changed drastically, such as the challenge of how to make archival selections from the masses of recordings being produced in Canada. However, technology and its impact on preservation is constantly evolving. The article looks at how changes in broadcasting have altered programming, notably broadcasts of and about the performing arts and other cultural programs, and how some broadcasters have become very active in archiving their own creations. Vital to selection criteria is a good understanding of the long-term survival prospects of the media on which films, videos, and sound recordings are created and stored. At this point in our history, digital technology is a double-edged sword, promising benefits such as cheaper storage media and improved access, but posing threats to older film, videos, and sound recordings as services such as film processing laboratories and supplies such as audio reel splicing tape become more difficult to find.",this article explores developments in the archiving of canadian films videos and sound recordings in the several decades since archivaria first published major articles on film and broadcasting some aspects of audiovisual archiving practices and procedures have not changed drastically such as the challenge of how to make archival selections from the masses of recordings being produced in canada however technology and its impact on preservation is constantly evolving the article looks at how changes in broadcasting have altered programming notably broadcasts of and about the performing arts and other cultural programs and how some broadcasters have become very active in archiving their own creations vital to selection criteria is a good understanding of the long-term survival prospects of the media on which films videos and sound recordings are created and stored at this point in our history digital technology is a double-edged sword promising benefits such as cheaper storage media and improved access but posing threats to older film videos and sound recordings as services such as film processing laboratories and supplies such as audio reel splicing tape become more difficult to find,article explore development archiving canadian film video sound recording several decade archivaria publish major article film broadcast aspect audiovisual archiving practice procedure change such challenge make archival selection masse recording produce canada technology impact preservation evolve article look change broadcasting alter programming broadcast perform art other cultural program broadcaster become active archive own creation vital selection criterion good understanding long term survival prospect medium film video sound recording create store point history digital technology edged sword promise benefit such cheap storage medium improve access pose threat old film video sound recording service such film processing laboratory supply such audio reel splicing tape become difficult find
Archivaria,Participatory appraisal and arrangement for multicultural archival collections,Shilton K.,2007,63,1,,"Archival theory has a long history of utilizing principles designed to preserve contextual value in records. We believe that traditional practices of appraisal, arrangement, and description can be rearticulated as participatory, community-oriented processes. This can enable context to be represented meaningfully in archives of traditionally marginalized communities. We believe this process can help build cultur ally relevant records repositories while enabling marginalized communities to share their experiences with a wider public. By broadening their traditional tools to actively engage marginalized communities in the preservation process, archivists can preserve local knowledge and create representative, empowered archives.",archival theory has a long history of utilizing principles designed to preserve contextual value in records we believe that traditional practices of appraisal arrangement and description can be rearticulated as participatory community-oriented processes this can enable context to be represented meaningfully in archives of traditionally marginalized communities we believe this process can help build cultur ally relevant records repositories while enabling marginalized communities to share their experiences with a wider public by broadening their traditional tools to actively engage marginalized communities in the preservation process archivists can preserve local knowledge and create representative empowered archives,archival theory have long history utilize principle design preserve contextual value record believe traditional practice appraisal arrangement description rearticulate participatory community orient process enable context represent archive marginalize community believe process help build cultur ally relevant record repository enable marginalize community share experience wide public broaden traditional tool engage marginalize community preservation process archivist preserve local knowledge create representative empower archive
Archivaria,Recordkeeping professional ethics and their application,Neazor M.,2007,64,1,,"This article examines the concept of codes of ethics for archivists and recordkeepers as a work-in-progress. It begins with a short review of an area now undergoing significant theoretical and practical development, the association between ethical recordkeeping and human rights, particularly at the international level. This is followed by a more detailed analysis of archival codes of ethics from several Anglophone and Francophone countries, as well as that of the International Council on Archives (ICA) and of ARMA International. It is suggested that the discrepancies between such national codes are at least partly owing to their lack of connection to a wider societal context. It is also suggested that this lacuna - and the confusion in some as to precisely what audience is being addressed - weakens them; if codes of ethics appear to apply only to a narrow group of professionals and a limited range of issues, they risk becoming unconnected to larger concerns and thus irrelevant to the wider society. The next section consists of three case studies addressing recordkeeping and real-life ethical situations, and asks whether the application of current codes of archival ethics would have made a difference to the outcome. The article concludes by offering some possible future developments for archival codes of ethics. © 2013.",this article examines the concept of codes of ethics for archivists and recordkeepers as a work-in-progress it begins with a short review of an area now undergoing significant theoretical and practical development the association between ethical recordkeeping and human rights particularly at the international level this is followed by a more detailed analysis of archival codes of ethics from several anglophone and francophone countries as well as that of the international council on archives ica and of arma international it is suggested that the discrepancies between such national codes are at least partly owing to their lack of connection to a wider societal context it is also suggested that this lacuna - and the confusion in some as to precisely what audience is being addressed - weakens them if codes of ethics appear to apply only to a narrow group of professionals and a limited range of issues they risk becoming unconnected to larger concerns and thus irrelevant to the wider society the next section consists of three case studies addressing recordkeeping and real-life ethical situations and asks whether the application of current codes of archival ethics would have made a difference to the outcome the article concludes by offering some possible future developments for archival codes of ethics,article examine concept code ethic archivist recordkeeper work progress begin short review area undergo significant theoretical practical development association ethical recordkeeping human right international level follow detailed analysis archival code ethic several anglophone francophone country international council archive ica arma international suggest discrepancy such national code least owe lack connection wide societal context suggest lacuna confusion audience address weaken code ethic appear apply narrow group professional limited range issue risk become unconnected large concern irrelevant wide society next section consist case study address recordkeeping real life ethical situation ask application current code archival ethic make difference outcome article conclude offer possible future development archival code ethic
Archivaria,Today's data are part of tomorrow's research: Archival issues in the sciences,Lauriault T.,2007,64,1,,"Scientific data are essential for training in science and informed decision-making regarding health, the environment, and the economy. Cumulative data sets assist with understanding trends, frequencies and patterns, and can form a baseline upon which we can develop predictions. This paper discusses the preservation of scientific data, providing an overview of the characteristics of scientific data and scientific-data portals from a variety of fields, with a focus on data quality, particularly accuracy, reliability and authenticity, and how these are captured in metadata. These concepts are broadly defined from both scientific and archival perspectives. Based on an extensive literature review of publications from national and international scientific organizations, government and research funding bodies, and empirical evidence from a selection of InterPARES 2 Case Studies and General Study 10, which investigated thirty-two scientific-data portals, the paper includes a brief examination of machine-base ""knowledge representation"" (KR) and the potential implications for the preservation of scientific data, with a particular focus on formal ontologies. The paper also discusses the concept of record in the context of Web 2.0 environments, the paucity of scientific data archives, and the lack of funding priorities in this area. It is argued that archivists will have to work closely with scientific-data creators to understand their practices, that data portals are mechanisms that archivists can use to extend their preservation practices, and that it is not technology that is impeding progress regarding the preservation of scientific data; it is a lack of funding, policy, prioritizing, and vision allowing our scientific national resources to be lost. © 2013.",scientific data are essential for training in science and informed decision-making regarding health the environment and the economy cumulative data sets assist with understanding trends frequencies and patterns and can form a baseline upon which we can develop predictions this paper discusses the preservation of scientific data providing an overview of the characteristics of scientific data and scientific-data portals from a variety of fields with a focus on data quality particularly accuracy reliability and authenticity and how these are captured in metadata these concepts are broadly defined from both scientific and archival perspectives based on an extensive literature review of publications from national and international scientific organizations government and research funding bodies and empirical evidence from a selection of interpares case studies and general study which investigated thirty-two scientific-data portals the paper includes a brief examination of machine-base knowledge representation kr and the potential implications for the preservation of scientific data with a particular focus on formal ontologies the paper also discusses the concept of record in the context of web environments the paucity of scientific data archives and the lack of funding priorities in this area it is argued that archivists will have to work closely with scientific-data creators to understand their practices that data portals are mechanisms that archivists can use to extend their preservation practices and that it is not technology that is impeding progress regarding the preservation of scientific data it is a lack of funding policy prioritizing and vision allowing our scientific national resources to be lost,scientific datum essential training science informed decision making regard health environment economy cumulative data set assist understanding trend frequency pattern form baseline develop prediction paper discuss preservation scientific datum provide overview characteristic scientific datum scientific datum portal variety field focus datum quality accuracy reliability authenticity capture metadata concept define scientific archival perspective base extensive literature review publication national international scientific organization government research funding body empirical evidence selection interpare case study general study investigate scientific data portal paper include brief examination machine base knowledge representation potential implication preservation scientific datum particular focus formal ontology paper discuss concept record context web environment paucity scientific datum archive lack funding priority area argue archivist have work scientific datum creator understand practice datum portal mechanism archivist use extend preservation practice technology impede progress regard preservation scientific datum lack funding policy prioritizing vision allow scientific national resource lose
Archivaria,"Archivists, librarians, and theatre research",Marini F.,2007,63,1,,"This article is a partial report on the author's three-year (2002-2005) study entitled Sources and Methodology of Theater Research in the View of Scholars and Information Professionals, which provided a picture of theatre research from the points of view of theatre scholars and of performing arts archivists and librarians. The study addressed, within the limits of the sample analyzed, the diversity of interests, approaches, and sources used in theatre research, the role and characteristics of the work of archivists and librarians in this context, and the interaction between these groups. From the study, it emerged that theatre scholars, performing arts archivists and librarians share many similarities, and that what they do may provide powerful tools for addressing many issues that are at the forefront of archival science, such as the proliferation of dynamic and interactive media and sources.",this article is a partial report on the author s three-year - study entitled sources and methodology of theater research in the view of scholars and information professionals which provided a picture of theatre research from the points of view of theatre scholars and of performing arts archivists and librarians the study addressed within the limits of the sample analyzed the diversity of interests approaches and sources used in theatre research the role and characteristics of the work of archivists and librarians in this context and the interaction between these groups from the study it emerged that theatre scholars performing arts archivists and librarians share many similarities and that what they do may provide powerful tools for addressing many issues that are at the forefront of archival science such as the proliferation of dynamic and interactive media and sources,article partial report author year study entitle source methodology theater research view scholar information professional provide picture theatre research point view theatre scholar perform art archivist librarian study address limit sample analyze diversity interest approach source use theatre research role characteristic work archivist librarian context interaction group study emerge theatre scholar perform art archivist librarian share many similarity provide powerful tool address many issue forefront archival science such proliferation dynamic interactive medium source
Archivaria,Interpares 2 and the records-related legislation of the European Union,Foscarini F.,2007,63,1,,"This article provides an overview of European Union legislation, policy, and regulations relating to the requirements for the preservation of digital records. It also serves as a window into one line of inquiry being undertaken in the InterPARES 2 project, that is, the study of the barriers and enablers to the preservation of digital records that may be found in the enabling legislation of a number of countries all over the world, including the European Union as a supranational entity.",this article provides an overview of european union legislation policy and regulations relating to the requirements for the preservation of digital records it also serves as a window into one line of inquiry being undertaken in the interpares project that is the study of the barriers and enablers to the preservation of digital records that may be found in the enabling legislation of a number of countries all over the world including the european union as a supranational entity,article provide overview european union legislation policy regulation relate requirement preservation digital record serve window line inquiry undertake interpare project study barrier enabler preservation digital record find enable legislation number country world include european union supranational entity
Archivaria,Art and digital records: Paradoxes and problems of preservation,Roeder J.,2008,65,1,,"The second phase of InterP ARES included an extensive investigation of art theory and practice. In the context of previous studies of records and authenticity in archival science, this is perhaps surprising, but it influenced the researchers' conceptions of the new sorts of record-like electronic displays that are increasingly evident in business, government, and science. It also suggested new dimensions to the concept of authenticity for such displays, by referring to art theorists' conception of performance. InterPARES 2 case studies and conceptual analyses showed how complicated these digital record-like documents are, embedded as they are in rich cultural and technological contexts, as well as the juridical and administrative ones familiar to archivists. Ironically, this clarifies how difficult it is to preserve both art and art-like digital records.",the second phase of interp ares included an extensive investigation of art theory and practice in the context of previous studies of records and authenticity in archival science this is perhaps surprising but it influenced the researchers conceptions of the new sorts of record-like electronic displays that are increasingly evident in business government and science it also suggested new dimensions to the concept of authenticity for such displays by referring to art theorists conception of performance interpares case studies and conceptual analyses showed how complicated these digital record-like documents are embedded as they are in rich cultural and technological contexts as well as the juridical and administrative ones familiar to archivists ironically this clarifies how difficult it is to preserve both art and art-like digital records,second phase interp are include extensive investigation art theory practice context previous study record authenticity archival science surprising influence researcher conception new sort record like electronic display evident business government science suggest new dimension concept authenticity such display refer art theorist conception performance interpare case study conceptual analysis show complicated digital record like document embed rich cultural technological context juridical administrative one familiar archivist clarify difficult preserve art art like digital record
Archivaria,"From album to archive: Context, meaning, and two photographic albums from an India mission",Murray S.,2008,65,1,,"This article compares two nineteenth-century photographic albums: one compiled by Miss Amanda Jefferson that is now held in a private collection, and the other produced by Sir William James Wanless that is housed in a public archive. Both Jefferson and Wanless served as missionaries to Western India for the Presbyterian Church of the United States. Jefferson intended her album for public circulation and it mainly depicts the local people, compound, and women's domain. In his album, Wanless forwards the infrastructure and civilizing efforts of their work although his is a private album intended as an aide-mémoire. These albums exist in silent contrast to one another, each dependent on, yet obscured by, the apparent coherence and exclusivity of the other. Reading these albums together, however, can illuminate the shadows cast by each, the gaps, silences, and exclusions that result from shifting these objects between public and private spaces, both within their time and in ours.",this article compares two nineteenth-century photographic albums one compiled by miss amanda jefferson that is now held in a private collection and the other produced by sir william james wanless that is housed in a public archive both jefferson and wanless served as missionaries to western india for the presbyterian church of the united states jefferson intended her album for public circulation and it mainly depicts the local people compound and women s domain in his album wanless forwards the infrastructure and civilizing efforts of their work although his is a private album intended as an aide-mémoire these albums exist in silent contrast to one another each dependent on yet obscured by the apparent coherence and exclusivity of the other reading these albums together however can illuminate the shadows cast by each the gaps silences and exclusions that result from shifting these objects between public and private spaces both within their time and in ours,article compare nineteenth century photographic album compile miss amanda jefferson hold private collection other produce sir william james wanless house public archive jefferson wanless serve missionary western india presbyterian church united states jefferson intend album public circulation depict local people compound woman domain album wanless infrastructure civilize effort work private album intend aide mémoire album exist silent contrast dependent obscure apparent coherence exclusivity other read album illuminate shadow cast gap silence exclusion result shift object public private space time our
Archivaria,"He shoots, he stores: New photographic practice in the digital age",Bushey J.,2008,65,1,,"In the last decade, professional photographers have responded to changing business needs and creative opportunities by transforming their analogue-based processes and products into a predominantly digital-imaging practice. The fundamental differences between the creation and preservation of analogue photographs, and the creation and preservation of digital images have moved beyond issues of media stability and now focus on the changing role of the photographer as both creator and preserver. Central to this discourse is the relationship among the concepts of originality, reliability, and authenticity in regards to photographic representation in the digital era. This article contributes to that discussion by presenting the results of an InterPARES 2 survey on the record-keeping activities of photographers using digital technology; presenting new developments instigated by the imaging community to address issues of digital-image creation, use, and preservation; and exploring how the digital paradigm shapes the responsibilities of the archivist.",in the last decade professional photographers have responded to changing business needs and creative opportunities by transforming their analogue-based processes and products into a predominantly digital-imaging practice the fundamental differences between the creation and preservation of analogue photographs and the creation and preservation of digital images have moved beyond issues of media stability and now focus on the changing role of the photographer as both creator and preserver central to this discourse is the relationship among the concepts of originality reliability and authenticity in regards to photographic representation in the digital era this article contributes to that discussion by presenting the results of an interpares survey on the record-keeping activities of photographers using digital technology presenting new developments instigated by the imaging community to address issues of digital-image creation use and preservation and exploring how the digital paradigm shapes the responsibilities of the archivist,last decade professional photographer respond change business need creative opportunity transform analogue base process product digital imaging practice fundamental difference creation preservation analogue photograph creation preservation digital image move issue medium stability focus change role photographer creator preserver central discourse relationship concept originality reliability authenticity regard photographic representation digital era article contribute discussion present result interpare survey record keep activity photographer use digital technology present new development instigate imaging community address issue digital image creation use preservation explore digital paradigm shape responsibility archivist
Archivaria,The legalization of the photography of Canadian prisoners,Stacy S.,2008,65,1,,"This article documents the origins of the use of photography within federal penitentiaries in Canada. Drawing primarily on correspondence from the Department of Justice records at Library and Archives Canada, and using examples from the Kingston Penitentiary Inmate History Description Ledgers, the Canadian experience and social response is compared with contemporary developments in the United States, England, and France. Whether federal legislation may have affected police practices at the municipal level is also discussed.",this article documents the origins of the use of photography within federal penitentiaries in canada drawing primarily on correspondence from the department of justice records at library and archives canada and using examples from the kingston penitentiary inmate history description ledgers the canadian experience and social response is compared with contemporary developments in the united states england and france whether federal legislation may have affected police practices at the municipal level is also discussed,article document origin use photography federal penitentiary canada draw correspondence department justice record library archive canada use example kingston penitentiary inmate history description ledger canadian experience social response compare contemporary development united states england france federal legislation affect police practice municipal level discuss
Archivaria,"All singing, all talking, all digital: Media windows and archiving practice in the motion picture studios",Luckow R.,2008,65,1,,"The InterPARES 2 case study on moving images investigated the digital-archiving practices of a commercial movie studio with regard to material from a computer-generated animated feature film. The results showed that the traditional neglect of potentially useful archival materials on the part of the movie studios, is carried over into the digital world. In order to explain why good archival practice has not made economic sense to the industry over the years, we review the development of the motion picture industry in relation to cultural property, and argue that the shortsighted vision of the studios deprives them of future profitable options. We look at trends in media packaging and consumption, and speculate that untapped revenue streams currently available and unknown future possibilities provide enough economic incentive for the studios to archive their assets in a systematically organized repository. We conclude that the studios stand only to gain from implementing good archiving practice at the time of production, that the victorious players in the fast-moving and unpredictable world of media evolution will be the ones who have the help of professional archivists, and that in the process, cultural heritage materials will get better care than they have ever had before.",the interpares case study on moving images investigated the digital-archiving practices of a commercial movie studio with regard to material from a computer-generated animated feature film the results showed that the traditional neglect of potentially useful archival materials on the part of the movie studios is carried over into the digital world in order to explain why good archival practice has not made economic sense to the industry over the years we review the development of the motion picture industry in relation to cultural property and argue that the shortsighted vision of the studios deprives them of future profitable options we look at trends in media packaging and consumption and speculate that untapped revenue streams currently available and unknown future possibilities provide enough economic incentive for the studios to archive their assets in a systematically organized repository we conclude that the studios stand only to gain from implementing good archiving practice at the time of production that the victorious players in the fast-moving and unpredictable world of media evolution will be the ones who have the help of professional archivists and that in the process cultural heritage materials will get better care than they have ever had before,interpares case study move image investigate digital archive practice commercial movie studio regard material computer generate animate feature film result show traditional neglect useful archival material part movie studio carry digital world order explain good archival practice make economic sense industry year review development motion picture industry relation cultural property argue shortsighted vision studio deprive future profitable option look trend medium packaging consumption speculate untapped revenue stream available unknown future possibility provide enough economic incentive studio archive asset organize repository conclude studio stand gain implement good archiving practice time production victorious player move unpredictable world medium evolution one have help professional archivist process cultural heritage material get well care have
Archivaria,An inconvenient truth? scientific photography and archival Ambivalence,Delaney J.,2008,65,1,,"From the earliest days of the photograph to the present, its value has been recognized by the scientific community to help them document and understand the natural world. Photography archivists at Library and Archives Canada (and its predecessors) have long recognized the importance of survey photography in documenting various attempts to conquer the vast geography of Canada. But more often than not, such photographs were acquired for their cultural and historical (nation building) importance rather than their scientific utility. Archivists' education and training has often led us to neglect the potential scientific value of such records. The Mountain Legacy Project/Rocky Mountain Repeat Photography Project is a partnership project between Library and Archives Canada and the Environmental Studies Department of the University of Victoria. In brief, the project uses historical phototopographic survey images (held at LAC) taken in the Rocky Mountains, and exact repeat images taken today, to allow scientists to conduct detailed comparativechange analysis on the mountain landscape. With the increasing attention being paid to climate change in Canada and around the world, the project is timely. However, the creation and use of the historic images opens up a number of broader questions for the archival community. The large collection of photographs raises longstanding issues about appraisal and acquisition decisions regarding scientific records, and the value of such records. At the same time, these photographs open up a window to understanding a sometimes neglected yet foundational tradition in documentary photography: the scientific photograph.",from the earliest days of the photograph to the present its value has been recognized by the scientific community to help them document and understand the natural world photography archivists at library and archives canada and its predecessors have long recognized the importance of survey photography in documenting various attempts to conquer the vast geography of canada but more often than not such photographs were acquired for their cultural and historical nation building importance rather than their scientific utility archivists education and training has often led us to neglect the potential scientific value of such records the mountain legacy project rocky mountain repeat photography project is a partnership project between library and archives canada and the environmental studies department of the university of victoria in brief the project uses historical phototopographic survey images held at lac taken in the rocky mountains and exact repeat images taken today to allow scientists to conduct detailed comparativechange analysis on the mountain landscape with the increasing attention being paid to climate change in canada and around the world the project is timely however the creation and use of the historic images opens up a number of broader questions for the archival community the large collection of photographs raises longstanding issues about appraisal and acquisition decisions regarding scientific records and the value of such records at the same time these photographs open up a window to understanding a sometimes neglected yet foundational tradition in documentary photography the scientific photograph,early day photograph present value recognize scientific community help document understand natural world photography archivist library archive canada predecessor recognize importance survey photography document various attempt conquer vast geography canada such photograph acquire cultural historical nation build importance scientific utility archivist education training lead neglect potential scientific value such record mountain legacy project rocky mountain repeat photography project partnership project library archive canada environmental studies department university victoria brief project use historical phototopographic survey image hold lac take rocky mountain exact repeat image take today allow scientist conduct detailed comparativechange analysis mountain landscape increase attention pay climate change canada world project timely creation use historic image open number broad question archival community large collection photograph raise longstanding issue appraisal acquisition decision regard scientific record value such record same time photograph open window understand neglect foundational tradition documentary photography scientific photograph
